CODIGO	FUENTE	PROV	DPTO	DIST	X	Y
9699986	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.531372648	-16.401880626
9700220	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.502568166	-16.411720333
9701002	API	CASTILLA	AREQUIPA	ORCOPAMPA	-72.3405	-15.2656
9700215	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.016600405	-8.0924455
9700911	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9702016	WBS				-71.531934758	-16.441531608
9700302	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.553371306	-16.391065
9700788	WBS					
9700177	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.529259107	-16.402663276
9701156	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019560114	-8.119057876
9700023	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.52676837	-16.36904164
9701705	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.496508229	-16.416961485
9700510	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01437167	-8.099582231
9701016	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.539712772	-16.384890279
9700553	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.052498356	-8.133310264
9700009	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53342154	-16.38958384
9701072	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.480956628	-16.413512661
9700064	API	AREQUIPA	AREQUIPA	CAYMA	-71.546342734	-16.385531809
9701243	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.514177179	-16.414290814
9702379	WBS				-71.511751253	-16.381927331
9700069	WBS					
9702073	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.028022068	-8.112128339
9701191	API	CAMANA	AREQUIPA	CAMANA	-72.711071515	-16.623715048
9701097	API	AREQUIPA	AREQUIPA	HUNTER	-71.55779509	-16.4491875
9700380	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.529510124	-16.407199664
9701145	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.008205112	-8.115284279
9702153	WBS					
9702794	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.544511386	-16.386520826
9699997	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.533387614	-16.401873494
9701177	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037458629	-8.090273105
9701534	API	AREQUIPA	AREQUIPA	CAYMA	-71.545111745	-16.359222838
9701601	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.038176867	-8.10246003
9700259	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.529030732	-16.416134
9701646	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.527182451	-16.4456325
9701370	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019198886	-8.094938372
9702385	WBS				-72.09842225	-17.001666636
9702136	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.502273121	-16.42548846
9702178	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.50093832	-16.397530043
9700059	API	CASTILLA	AREQUIPA	HUANCARQUI	-72.4721	-16.0965
9702140	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.519714363	-16.388705
9702129	WBS				-71.534109534	-16.404012924
9700640	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.52876374	-16.42605
9701222	WBS				-71.531186342	-16.401779354
9700904	API	AREQUIPA	AREQUIPA	CAYMA	-71.541592776	-16.346648243
9701970	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.00421245	-8.105552918
9701303	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.51121729	-16.37418218
9702032	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.036123982	-8.127274793
9700133	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019040262	-8.07989635
9701171	API	CAMANA	AREQUIPA	OCONA	-73.1042	-16.4316
9701170	API	AREQUIPA	AREQUIPA	CAYMA	-71.547860496	-16.356610529
9700452	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.041064698	-8.12280905
9701090	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.035648275	-8.097075879
9700655	API	CARAVELI	AREQUIPA	CHALA	-74.2459	-15.8651
9701908	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.502471147	-16.405422413
9701101	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.006004776	-8.092794011
9700641	WBS					
9700272	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.016782656	-8.097385495
9702891	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.522053939	-16.4258225
9701144	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.038408736	-8.12144929
9702078	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.551849397	-16.390224129
9701844	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53202358	-16.40536997
9701903	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.5193002	-16.389938095
9700259	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023156333	-8.108139154
9701443	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700712	WBS				-76.984414942	-12.141984829
9700217	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.545289392	-16.394738464
9702075	API	AREQUIPA	AREQUIPA	SACHACA	-71.56963917	-16.429585
9700007	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.00322169	-8.1056725
9700367	API	CAMANA	AREQUIPA	N.DE PIEROLA	-72.70719554	-16.59343397
9701591	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.042375479	-8.074957668
9701258	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.04550805	-8.135154844
9701838	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.523325396	-16.4072415
9701356	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537561001	-16.4184615
9700021	API	AREQUIPA	AREQUIPA	CAYMA	-71.548025804	-16.390864657
9701384	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037833602	-8.105138771
9702288	WBS					
9700550	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.529027319	-16.404960419
9700918	API	CARAVELI	AREQUIPA	ATICO	-73.6136	-16.2281
9700989	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.545328872	-16.402412293
9700695	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.530344307	-16.4169275
9702731	WBS				-79.035459039	-8.114003382
9700471	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.512116	-16.430713
9701512	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.530776321	-16.437028944
9702187	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.493041162	-16.409563383
9700022	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.54809801	-16.327931
9700100	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.021197582	-8.112220356
9700877	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.520426673	-16.4300585
9701594	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.535942039	-16.416383104
9702079	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.57791833	-16.40224853
9700386	API	AREQUIPA	AREQUIPA	CAYMA	-71.549024499	-16.38125
9701826	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.500308695	-16.403205358
9700786	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.517121272	-16.4167935
9700182	API	ISLAY	AREQUIPA	MOLLENDO	-72.016584545	-17.021379735
9701400	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.005049683	-8.11206293
9700469	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.499408141	-16.404999417
9702274	WBS					
9700351	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.513087498	-16.442996348
9703235	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.532629822	-16.41806
9702086	API	AREQUIPA	AREQUIPA	SACHACA	-71.567721045	-16.4275855
9700183	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033467732	-8.110193016
9700989	API	CASTILLA	AREQUIPA	APLAO	-72.4926	-16.0761
9700902	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.509534801	-16.426138
9701304	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.496366483	-16.414635634
9701031	WBS				-72.015988512	-17.026660549
9701355	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.502088177	-16.4216185
9700021	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.530972242	-16.450679
9700059	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.519943794	-16.4128435
9701435	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.028890767	-8.11480515
9701240	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.508009609	-16.371058131
9700813	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.542386636	-16.342924518
9700224	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020647951	-8.111358532
9701581	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.498725377	-16.4300545
9700597	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.520878632	-16.398973323
9699989	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02929063	-8.110179584
9700142	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.008483472	-8.092929327
9700786	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.535294193	-16.449359731
9701319	WBS				-71.53700334	-16.40371215
9700036	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018752766	-8.110894862
9701058	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.024322567	-8.125298786
9701006	API	ISLAY	AREQUIPA	PUNTA BOMBON	-71.7951	-17.1711
9701819	API	AREQUIPA	AREQUIPA	UCHUMAYO	-71.613265578	-16.4533
9702118	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.524970426	-16.410524
9701480	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.042085158	-8.124501529
9700041	API	AREQUIPA	AREQUIPA	CERRO COLORADO		
9701836	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.575371414	-16.34988807
9702161	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.035892787	-8.114495956
9700701	WBS					
9701042	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.506698295	-16.416570597
9701203	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.012679892	-8.106516703
9700401	WBS					
9700241	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.494614889	-16.406451846
9701202	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.012879519	-8.101551142
9701183	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.53287232	-16.440131741
9700053	WBS					
9700812	API	ISLAY	AREQUIPA	COCACHACRA	-71.7706	-17.0918
9700495	WBS				-71.53566255	-16.40309494
9700457	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.530200947	-16.401616671
9702196	WBS				-79.014671152	-8.107308889
9702262	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.547260217	-16.398778
9701036	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.504767782	-16.3808705
9701407	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.538787519	-16.404258112
9700237	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037451589	-8.100424342
9701455	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.539456846	-16.388330059
9700097	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.530653479	-16.433688
9703224	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.055485616	-8.100839142
9700643	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.549051476	-16.418805953
9700622	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700219	API	CASTILLA	AREQUIPA	APLAO	-72.4926	-16.0761
9700203	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.054847984	-8.101045474
9700460	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.503304948	-16.4104645
9700027	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.028814236	-8.099792938
9700294	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.55184759	-16.401209
9700118	WBS					
9701300	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01235628	-8.088678284
9702707	API	AREQUIPA	AREQUIPA	HUNTER	-71.54298537	-16.4265315
9702349	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700683	WBS					
9700774	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.013981909	-8.099188686
9702176	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537435841	-16.404399042
9703222	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.556639799	-16.4277155
9701279	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023247936	-8.116129741
9701216	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.004056403	-8.10764
9701386	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.512698619	-16.425666241
9702777	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.533012802	-16.398498489
9701180	API	AREQUIPA	AREQUIPA	AREQUIPA		
9702369	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.527465101	-16.37181399
9700730	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019515972	-8.095412737
9700921	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.539568088	-16.386452279
9700029	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.5308446	-16.37946
9703110	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.539729117	-16.450178323
9701312	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.53723449	-16.412140853
9700307	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.514497513	-16.40397085
9700174	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.532491182	-16.39622178
9702048	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.504529584	-16.423049851
9701288	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9700151	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.558194268	-16.3230885
9700064	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.52030642	-16.38044781
9701758	API	AREQUIPA	AREQUIPA	UCHUMAYO	-71.61573245	-16.451581
9700051	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.030057867	-8.114498226
9701002	API	AREQUIPA	AREQUIPA	CAYMA	-71.545105586	-16.361249214
9701199	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.529444268	-16.397240653
9700776	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.521511499	-16.405235644
9701073	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01027921	-8.089526576
9702181	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.496080356	-16.424559
9700832	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.564949002	-16.3280965
9701717	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.503315658	-16.3676725
9700371	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027108851	-8.099768182
9700259	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019557996	-8.098375059
9700054	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.03165554	-8.109659125
9701331	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.518230712	-16.365418329
9700559	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.510401242	-16.4134655
9701722	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033668499	-8.109277429
9700482	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.521500066	-16.441237
9700870	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.499977685	-16.400702698
9700317	WBS				-78.56193414	-7.904016383
9702025	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.032666919	-8.124434
9701775	API	AREQUIPA	AREQUIPA	CAYMA	-71.547260217	-16.398778
9701133	API	TRUJILLO	LA LIBERTAD	TRUJILLO		
9700011	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.553371306	-16.391065
9700415	API	AREQUIPA	AREQUIPA	YURA	-71.610821221	-16.3139655
9700353	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.524272916	-16.39626876
9702376	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.534922731	-16.398198762
9701034	WBS					
9700874	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.564703807	-16.351001346
9702206	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018397113	-8.11375463
9701112	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.537961057	-16.3870208
9700514	API	CASTILLA	AREQUIPA	URACA	-72.4707	-16.2225
9700732	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.045437497	-8.1315885
9700397	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.505678063	-16.3945375
9700959	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020716876	-8.112955607
9700614	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.561050854	-16.351771268
9700371	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.504541224	-16.417776651
9701394	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.532689107	-16.423993121
9701217	WBS					
9700876	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.014077645	-8.096631253
9702036	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.025987394	-8.113067456
9700520	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.024905114	-8.106338437
9700151	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.542197115	-16.407701163
9700050	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.561162735	-16.378427309
9701283	API	ISLAY	AREQUIPA	MOLLENDO	-72.01594981	-17.02829229
9701777	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.529173828	-16.441647098
9702210	API	AREQUIPA	AREQUIPA	CAYMA	-71.546457468	-16.3452185
9700059	API	AREQUIPA	AREQUIPA	SACHACA	-71.556331443	-16.406452709
9700324	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.531418108	-16.443075592
9701162	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.022631804	-8.116735559
9701029	API	SAN ROMAN	PUNO	JULIACA	-70.127530687	-15.502608285
9700644	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.51918525	-16.424008
9700049	WBS				-79.025308066	-8.11245854
9700406	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.031068161	-8.117708494
9701374	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.525037416	-16.375812
9702302	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.499930891	-16.400298483
9700205	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027270849	-8.111116237
9701534	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53786274	-16.39954654
9700344	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.528589375	-16.436289
9700292	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.495011765	-16.424628584
9701698	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.523627951	-16.4321625
9700199	WBS				-71.534772293	-16.399054265
9700576	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53618028	-16.414298157
9701539	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.002904378	-8.096067435
9700082	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.533217669	-16.39393581
9702102	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.031113648	-8.126882361
9702035	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.526381637	-16.367702352
9702638	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.539967668	-16.399405424
9700449	WBS					
9701500	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.501825862	-16.419394781
9700427	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.04224612	-8.123315
9701615	API	CAMANA	AREQUIPA	CAMANA	-72.712416793	-16.620851186
9700913	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.011969188	-8.09258121
9702906	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.497194644	-16.412966413
9701441	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-78.998415197	-8.093279445
9701249	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.539409147	-16.41892
9701826	API	AREQUIPA	AREQUIPA	HUNTER	-71.555737796	-16.4600955
9701135	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.021776669	-8.093563029
9701453	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.56958622	-16.410269328
9700194	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.499597725	-16.39941751
9700659	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.508594086	-16.42064105
9701071	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.577231712	-16.39646601
9701699	API	SAN ROMAN	PUNO	JULIACA	-70.13169449	-15.49177534
9701981	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.552389187	-16.3810345
9702436	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.511934256	-16.422088
9700952	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.522030662	-16.3778665
9700809	API	AREQUIPA	AREQUIPA	HUNTER	-71.558264738	-16.4376855
9701273	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.009572708	-8.090921346
9701344	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.530234013	-16.409744
9701755	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018720975	-8.09667479
9700148	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.038979798	-8.088792667
9701635	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.543805155	-16.374997
9702161	API	LIMA	LIMA	LIMA CERCADO	-77.016450778	-12.046492652
9700457	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019595651	-8.106675063
9701561	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.534817166	-16.398240045
9701551	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.50881715	-16.39856087
9700123	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.48226489	-16.419333
9701574	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.542824445	-16.4291255
9700272	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023541376	-8.115673916
9700603	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037365174	-8.092781993
9700410	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.034973982	-8.100444846
9701530	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.530917116	-16.403188264
9700347	API	AREQUIPA	AREQUIPA	CAYMA	-71.548044022	-16.381243
9700040	API	CAYLLOMA	AREQUIPA	CHIVAY	-71.6009	-15.6396
9701341	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.526639254	-16.445690248
9701174	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.532419009	-16.391713119
9700686	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.010003079	-8.092285136
9701408	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.525353575	-16.401108564
9700650	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02386661	-8.114643962
9700082	WBS				-79.830272898	-6.777600502
9702207	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.510973294	-16.374223412
9702671	API	CAMANA	AREQUIPA	CAMANA	-72.709863242	-16.621316633
9702193	WBS					
9701481	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.041839914	-8.10119036
9701434	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.515094851	-16.375700806
9702300	API	AREQUIPA	AREQUIPA	SACHACA	-71.554814411	-16.4080715
9700621	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.015323385	-8.1239185
9703054	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.51432408	-16.402753935
9700533	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.517683664	-16.414669
9700649	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.554614351	-16.3839975
9700176	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.567211275	-16.400278751
9700006	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.552192533	-16.353300772
9701582	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.00769359	-8.107727327
9701065	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.501015579	-16.4218005
9701239	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019773177	-8.115810158
9700371	API	ISLAY	AREQUIPA	MOLLENDO	-72.015454628	-17.024256303
9702914	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.038058724	-8.09952217
9700569	API	AREQUIPA	AREQUIPA	CAYMA	-71.539094971	-16.330717
9700361	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.007574378	-8.100615982
9701858	WBS					
9700165	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.516097928	-16.381214011
9700269	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.5004195	-16.4302235
9700227	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.534846436	-16.4149225
9702124	API	AREQUIPA	AREQUIPA	MARIANO MELGAR		
9700355	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.015112101	-8.107270994
9701591	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.527922914	-16.4168075
9701882	API	AREQUIPA	AREQUIPA	CAYMA	-71.551624932	-16.383672
9700461	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.012929656	-8.100651235
9700369	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.516150008	-16.435744
9700018	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.479233221	-16.410844
9701258	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.022275667	-8.115017882
9700131	API	CAMANA	AREQUIPA	CAMANA	-72.708211019	-16.621392302
9700070	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.013145364	-8.116003615
9700216	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.035179785	-8.10310496
9701583	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.494384505	-16.423774051
9701977	WBS					
9701875	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.509699152	-16.3761525
9700063	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9700857	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.556224659	-16.3849995
9702434	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.543599864	-16.404989065
9702985	API	CASTILLA	AREQUIPA	APLAO	-72.4926	-16.0761
9701608	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027434242	-8.113091472
9700685	API	AREQUIPA	AREQUIPA	CAYMA	-71.541965544	-16.344506298
9702651	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.016239763	-8.09567357
9700418	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.494119315	-16.4109375
9701612	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.548511152	-16.399240254
